批次,发布日期,规则,规则分类,KP ID,药品,拼音,码序号,医保编码
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,31,ZD02AAB0078010105858
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,32,ZD02AAB0078010105880
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,33,ZD02AAB0078010105883
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,34,ZD02AAB0078010105885
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,35,ZD02AAB0078010105903
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,36,ZD02AAB0078010106014
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,37,ZD02AAB0078010202667
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,38,ZD02AAB0078010202816
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,39,ZD02AAB0078010205288
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,40,ZD02AAB0078010205880
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,41,ZD02AAB0078010205883
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,42,ZD02AAB0078010305883
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,43,ZD02AAB0078020100962
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,44,ZD02AAB0078020102397
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,45,ZD02AAB0078020102667
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,46,ZD02AAB0078020102971
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,47,ZD02AAB0078020104082
第一批,2025-05-23,药品区分性别使用,医疗-药品,31414,白带丸,bdw,48,ZD02AAB0078020204082
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,1,ZD02BAB0236010101985
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,2,ZD02BAB0236010105377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,3,ZD02BAB0236010205377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,4,ZD02BAB0236010305377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,5,ZD02BAB0236010405377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,6,ZD02BAB0236010505377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,7,ZD02BAB0236010605377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,8,ZD02BAB0236010705377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,9,ZD02BAB0236010805377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,10,ZD02BAB0236010905377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,11,ZD02BAB0236011005377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31213,保妇康凝胶,bfknj,12,ZD02BAB0236011105377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31415,保妇康泡沫剂,bfkpmj,1,ZD02BAB0237010105470
第一批,2025-05-23,药品区分性别使用,医疗-药品,31214,保妇康栓,bfks,1,ZD02BAB0238010105763
第一批,2025-05-23,药品区分性别使用,医疗-药品,31214,保妇康栓,bfks,2,ZD02BAB0238010205763
第一批,2025-05-23,药品区分性别使用,医疗-药品,31214,保妇康栓,bfks,3,ZD02BAB0238010305763
第一批,2025-05-23,药品区分性别使用,医疗-药品,31214,保妇康栓,bfks,4,ZD02BAB0238010405763
第一批,2025-05-23,药品区分性别使用,医疗-药品,31214,保妇康栓,bfks,5,ZD02BAB0238010505763
第一批,2025-05-23,药品区分性别使用,医疗-药品,31214,保妇康栓,bfks,6,ZD02BAB0238010605763
第一批,2025-05-23,药品区分性别使用,医疗-药品,31215,葆宫止血颗粒,bgzxkl,1,ZD01CAB0277010179304
第一批,2025-05-23,药品区分性别使用,医疗-药品,31215,葆宫止血颗粒,bgzxkl,2,ZD01CAB0277010279304
第一批,2025-05-23,药品区分性别使用,医疗-药品,31215,葆宫止血颗粒,bgzxkl,3,ZD01CAB0277010379304
第一批,2025-05-23,药品区分性别使用,医疗-药品,31215,葆宫止血颗粒,bgzxkl,4,ZD01CAB0277010479304
第一批,2025-05-23,药品区分性别使用,医疗-药品,31215,葆宫止血颗粒,bgzxkl,5,ZD01CAB0277010579304
第一批,2025-05-23,药品区分性别使用,医疗-药品,31216,比卡鲁胺胶囊,bklajn,1,XL02BBB085E001010102970
第一批,2025-05-23,药品区分性别使用,医疗-药品,31216,比卡鲁胺胶囊,bklajn,2,XL02BBB085E001010202970
第一批,2025-05-23,药品区分性别使用,医疗-药品,31216,比卡鲁胺胶囊,bklajn,3,XL02BBB085E001010302970
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,1,XL02BBB085A001010100662
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,2,XL02BBB085A001010100665
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,3,XL02BBB085A001010101359
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,4,XL02BBB085A001010101749
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,5,XL02BBB085A001010104641
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,6,XL02BBB085A001010178241
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,7,XL02BBB085A001010179179
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,8,XL02BBB085A001010182983
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,9,XL02BBB085A001010200662
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,10,XL02BBB085A001010200665
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,11,XL02BBB085A001010204641
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,12,XL02BBB085A001010279179
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,13,XL02BBB085A001010304641
第一批,2025-05-23,药品区分性别使用,医疗-药品,31217,比卡鲁胺片,bklap,14,XL02BBB085A001010404641
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,1,ZA09DBB0411010100931
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,2,ZA09DBB0411010101120
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,3,ZA09DBB0411010101216
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,4,ZA09DBB0411010103374
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,5,ZA09DBB0411010103418
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,6,ZA09DBB0411010105667
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,7,ZA09DBB0411010205667
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,8,ZA09DBB0411020103418
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,9,ZA09DBB0411020103525
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,10,ZA09DBB0411020203418
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,11,ZA09DBB0411020203525
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,12,ZA09DBB0411020303525
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,13,ZA09DBB0411020403525
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,14,ZA09DBB0411020503525
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,15,ZA09DBB0411030103418
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,16,ZA09DBB0411030103525
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,17,ZA09DBB0411030303418
第一批,2025-05-23,药品区分性别使用,医疗-药品,31424,补肾斑龙片,bsblp,18,ZA09DBB0411040103418
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,1,ZD03AAB0254010101283
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,2,ZD03AAB0254010103422
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,3,ZD03AAB0254010103485
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,4,ZD03AAB0254010103503
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,5,ZD03AAB0254010103510
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,6,ZD03AAB0254010103731
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,7,ZD03AAB0254010104721
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,8,ZD03AAB0254010104961
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,9,ZD03AAB0254010105859
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,10,ZD03AAB0254010203422
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,11,ZD03AAB0254010203731
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,12,ZD03AAB0254010204721
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,13,ZD03AAB0254010205859
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,14,ZD03AAB0254010305859
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,15,ZD03AAB0254010405859
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,16,ZD03AAB0254020103371
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,17,ZD03AAB0254020203371
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,18,ZD03AAB0254030103485
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,19,ZD03AAB0254040103485
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,20,ZD03AAB0254040203485
第一批,2025-05-23,药品区分性别使用,医疗-药品,31416,保胎灵,btl,21,ZD03AAB0254040303485
第一批,2025-05-23,药品区分性别使用,医疗-药品,31417,保胎灵胶囊,btljn,1,ZD03AAB0255010102364
第一批,2025-05-23,药品区分性别使用,医疗-药品,31417,保胎灵胶囊,btljn,2,ZD03AAB0255010104540
第一批,2025-05-23,药品区分性别使用,医疗-药品,31417,保胎灵胶囊,btljn,3,ZD03AAB0255010105381
第一批,2025-05-23,药品区分性别使用,医疗-药品,31417,保胎灵胶囊,btljn,4,ZD03AAB0255010105859
第一批,2025-05-23,药品区分性别使用,医疗-药品,31417,保胎灵胶囊,btljn,5,ZD03AAB0255010202364
第一批,2025-05-23,药品区分性别使用,医疗-药品,31417,保胎灵胶囊,btljn,6,ZD03AAB0255010204540
第一批,2025-05-23,药品区分性别使用,医疗-药品,31417,保胎灵胶囊,btljn,7,ZD03AAB0255010205859
第一批,2025-05-23,药品区分性别使用,医疗-药品,31417,保胎灵胶囊,btljn,8,ZD03AAB0255010305859
第一批,2025-05-23,药品区分性别使用,医疗-药品,31418,保胎灵片,btlp,1,ZD03AAB0256010104669
第一批,2025-05-23,药品区分性别使用,医疗-药品,31418,保胎灵片,btlp,2,ZD03AAB0256010203574
第一批,2025-05-23,药品区分性别使用,医疗-药品,31418,保胎灵片,btlp,3,ZD03AAB0256010303574
第一批,2025-05-23,药品区分性别使用,医疗-药品,31418,保胎灵片,btlp,4,ZD03AAB0256010403574
第一批,2025-05-23,药品区分性别使用,医疗-药品,31418,保胎灵片,btlp,5,ZD03AAB0256010503574
第一批,2025-05-23,药品区分性别使用,医疗-药品,31418,保胎灵片,btlp,6,ZD03AAB0256010603574
第一批,2025-05-23,药品区分性别使用,医疗-药品,31418,保胎灵片,btlp,7,ZD03AAB0256010703574
第一批,2025-05-23,药品区分性别使用,医疗-药品,31418,保胎灵片,btlp,8,ZD03AAB0256020103574
第一批,2025-05-23,药品区分性别使用,医疗-药品,31418,保胎灵片,btlp,9,ZD03AAB0256040103574
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,1,ZD03AAB0257010100960
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,2,ZD03AAB0257010102458
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,3,ZD03AAB0257010102561
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,4,ZD03AAB0257010102764
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,5,ZD03AAB0257010102786
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,6,ZD03AAB0257010102816
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,7,ZD03AAB0257010102826
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,8,ZD03AAB0257010103285
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,9,ZD03AAB0257010103830
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,10,ZD03AAB0257010103891
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,11,ZD03AAB0257010103893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,12,ZD03AAB0257010103909
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,13,ZD03AAB0257010103969
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,14,ZD03AAB0257010104073
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,15,ZD03AAB0257010104082
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,16,ZD03AAB0257010104181
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,17,ZD03AAB0257010203830
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,18,ZD03AAB0257020102816
第一批,2025-05-23,药品区分性别使用,医疗-药品,31419,保胎丸,btw,19,ZD03AAB0257020202816
第一批,2025-05-23,药品区分性别使用,医疗-药品,31420,保胎无忧胶囊,btwyjn,1,ZD03AAB0258010102425
第一批,2025-05-23,药品区分性别使用,医疗-药品,31420,保胎无忧胶囊,btwyjn,2,ZD03AAB0258010202425
第一批,2025-05-23,药品区分性别使用,医疗-药品,31420,保胎无忧胶囊,btwyjn,3,ZD03AAB0258020102425
第一批,2025-05-23,药品区分性别使用,医疗-药品,31421,保胎无忧片,btwyp,1,ZD03AAB0259010100361
第一批,2025-05-23,药品区分性别使用,医疗-药品,31421,保胎无忧片,btwyp,2,ZD03AAB0259010101120
第一批,2025-05-23,药品区分性别使用,医疗-药品,31421,保胎无忧片,btwyp,3,ZD03AAB0259010103594
第一批,2025-05-23,药品区分性别使用,医疗-药品,31421,保胎无忧片,btwyp,4,ZD03AAB0259010104471
第一批,2025-05-23,药品区分性别使用,医疗-药品,31421,保胎无忧片,btwyp,5,ZD03AAB0259010105708
第一批,2025-05-23,药品区分性别使用,医疗-药品,31421,保胎无忧片,btwyp,6,ZD03AAB0259010202716
第一批,2025-05-23,药品区分性别使用,医疗-药品,31421,保胎无忧片,btwyp,7,ZD03AAB0259010203594
第一批,2025-05-23,药品区分性别使用,医疗-药品,31421,保胎无忧片,btwyp,8,ZD03AAB0259010205708
第一批,2025-05-23,药品区分性别使用,医疗-药品,31421,保胎无忧片,btwyp,9,ZD03AAB0259010305708
第一批,2025-05-23,药品区分性别使用,医疗-药品,31422,保胎无忧散,btwys,1,ZD03AAB0260010103830
第一批,2025-05-23,药品区分性别使用,医疗-药品,31422,保胎无忧散,btwys,2,ZD03AAB0260010203830
第一批,2025-05-23,药品区分性别使用,医疗-药品,31408,八味痛经胶囊,bwtjjn,1,ZD01BAB0027010102281
第一批,2025-05-23,药品区分性别使用,医疗-药品,31408,八味痛经胶囊,bwtjjn,2,ZD01BAB0027010105370
第一批,2025-05-23,药品区分性别使用,医疗-药品,31408,八味痛经胶囊,bwtjjn,3,ZD01BAB0027010202281
第一批,2025-05-23,药品区分性别使用,医疗-药品,31409,八味痛经颗粒,bwtjkl,1,ZD01BAB0028010100124
第一批,2025-05-23,药品区分性别使用,医疗-药品,31409,八味痛经颗粒,bwtjkl,2,ZD01BAB0028010200124
第一批,2025-05-23,药品区分性别使用,医疗-药品,31409,八味痛经颗粒,bwtjkl,3,ZD01BAB0028010300124
第一批,2025-05-23,药品区分性别使用,医疗-药品,31409,八味痛经颗粒,bwtjkl,4,ZD01BAB0028010400124
第一批,2025-05-23,药品区分性别使用,医疗-药品,31409,八味痛经颗粒,bwtjkl,5,ZD01BAB0028010500124
第一批,2025-05-23,药品区分性别使用,医疗-药品,31410,八味痛经片,bwtjp,1,ZD01BAB0029010105014
第一批,2025-05-23,药品区分性别使用,医疗-药品,31410,八味痛经片,bwtjp,2,ZD01BAB0029020105014
第一批,2025-05-23,药品区分性别使用,医疗-药品,31423,博性康药膜,bxkym,1,ZD02BAB0392010105563
第一批,2025-05-23,药品区分性别使用,医疗-药品,31423,博性康药膜,bxkym,2,ZD02BAB0392010205563
第一批,2025-05-23,药品区分性别使用,医疗-药品,31300,补血生乳颗粒,bxsrkl,1,ZD01AAB0456010105015
第一批,2025-05-23,药品区分性别使用,医疗-药品,31300,补血生乳颗粒,bxsrkl,2,ZD01AAB0456010205015
第一批,2025-05-23,药品区分性别使用,医疗-药品,31300,补血生乳颗粒,bxsrkl,3,ZD01AAB0456010305015
第一批,2025-05-23,药品区分性别使用,医疗-药品,31425,补血调经片,bxtjp,1,ZD03AAB0457010100412
第一批,2025-05-23,药品区分性别使用,医疗-药品,31425,补血调经片,bxtjp,2,ZD03AAB0457010102877
第一批,2025-05-23,药品区分性别使用,医疗-药品,31425,补血调经片,bxtjp,3,ZD03AAB0457010202877
第一批,2025-05-23,药品区分性别使用,医疗-药品,31425,补血调经片,bxtjp,4,ZD03AAB0457010302877
第一批,2025-05-23,药品区分性别使用,医疗-药品,31425,补血调经片,bxtjp,5,ZD03AAB0457010402877
第一批,2025-05-23,药品区分性别使用,医疗-药品,31425,补血调经片,bxtjp,6,ZD03AAB0457010502877
